, year,link,nse_code,company_name
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21476_ADROITINFO_2021_2022_06092022153558.zip,ADROITINFO,Adroit Infotech Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19767_ADROITINFO_2020_2021_08092021235023.zip,ADROITINFO,Adroit Infotech Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16576_ADROITINFO_2019_2020_27072020232334_28072020070002.zip,ADROITINFO,Adroit Infotech Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_16036_ADROITINFO_2018_2019_24092019123528_24092019130003.zip,ADROITINFO,Adroit Infotech Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14257_ADROITINFO_2017_2018_12102018132953.zip,ADROITINFO,Adroit Infotech Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11482_SPHEREGSL_2016_2017_21092017135604.zip,ADROITINFO,Adroit Infotech Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10597_SPHEREGSL_2015_2016_08112016120014.zip,ADROITINFO,Adroit Infotech Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_8652_SPHEREGSL_2014_2015_14102015130016.zip,ADROITINFO,Adroit Infotech Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_8701_SPHEREGSL_2013_2014_23102015140003.zip,ADROITINFO,Adroit Infotech Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24535_ADSL_2023_2024_16072024211433.pdf,ADSL,Allied Digital Services Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22492_ADSL_2022_2023_24072023173847_07242023180013.zip,ADSL,Allied Digital Services Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20197_ADSL_2021_2022_04072022191123_07042022200009.zip,ADSL,Allied Digital Services Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18795_ADSL_2020_2021_20082021191324_20082021200002.zip,ADSL,Allied Digital Services Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16714_ADSL_2019_2020_11082020190635_11082020200002.zip,ADSL,Allied Digital Services Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15236_ADSL_2018_2019_16082019195906_16082019200005.zip,ADSL,Allied Digital Services Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13397_ADSL_2017_2018_11092018194723.zip,ADSL,Allied Digital Services Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11601_ADSL_2016_2017_26092017140817.zip,ADSL,Allied Digital Services Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10090_ADSL_2015_2016_04102016125922.zip,ADSL,Allied Digital Services Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_8570_ADSL_2014_2015_20102015160006.zip,ADSL,Allied Digital Services Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5314_ADSL_2013_2014_16092014111140.zip,ADSL,Allied Digital Services Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2920_ADSL_2012_2013_20112013134051.zip,ADSL,Allied Digital Services Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_ADSL_2011_2012_14092012101412.zip,ADSL,Allied Digital Services Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ADSL_2009_2010_08042011100707.zip,ADSL,Allied Digital Services Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25302_ADVANIHOTR_2023_2024_2908202421057.pdf,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23321_ADVANIHOTR_2022_2023_02092023225011_09032023070000.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21429_ADVANIHOTR_2021_2022_05092022222907_09062022070026.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19826_ADVANIHOTR_2020_2021_09112021204534_11092021210002.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17865_ADVANIHOTR_2019_2020_30112020130056_01122020170055.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15279_ADVANIHOTR_2018_2019_21082019164832_21082019170004.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12905_ADVANIHOTR_2017_2018_09082018190121.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11675_ADVANIHOTR_2016_2017_27092017181354.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9922_ADVANIHOTR_2015_2016_27092016140002.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7228_ADVANIHOTR_2014_2015_26082015124023.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4955_ADVANIHOTR_2013_2014_05092014133125.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1121_ADVANIHOTR_2012_2013_12092013105206.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_ADVANIHOTR_2011_2012_18092012102307.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ADVANIHOTR_2010_2011_13092011043131.zip,ADVANIHOTR,Advani Hotels & Resorts (India) Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24250_ADVENZYMES_2023_2024_0107202416276.pdf,ADVENZYMES,Advanced Enzyme Technologies Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22327_ADVENZYMES_2022_2023_13072023173947_07132023180004.zip,ADVENZYMES,Advanced Enzyme Technologies Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20496_ADVENZYMES_2021_2022_27072022161442.zip,ADVENZYMES,Advanced Enzyme Technologies Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18739_ADVENZYMES_2020_2021_16082021120911_16082021130002.zip,ADVENZYMES,Advanced Enzyme Technologies Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16304_ADVENZYMES_2019_2020_22062020140130_22062020150001.zip,ADVENZYMES,Advanced Enzyme Technologies Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14854_ADVENZYMES_2018_2019_12072019183727_12072019190008.zip,ADVENZYMES,Advanced Enzyme Technologies Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13787_ADVENZYMES_2017_2018_29092018132747.zip,ADVENZYMES,Advanced Enzyme Technologies Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11361_ADVENZYMES_2016_2017_12092017132418.zip,ADVENZYMES,Advanced Enzyme Technologies Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9714_ADVENZYMES_2015_2016_16092016110002.zip,ADVENZYMES,Advanced Enzyme Technologies Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24218_AEGISLOG_2023_2024_28062024161311.pdf,AEGISLOG,Aegis Logistics Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22150_AEGISCHEM_2022_2023_03072023191955_07032023200000.zip,AEGISLOG,Aegis Logistics Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20476_AEGISCHEM_2021_2022_25072022154432_07252022160006.zip,AEGISLOG,Aegis Logistics Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19796_AEGISCHEM_2020_2021_30092021144114.zip,AEGISLOG,Aegis Logistics Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16974_AEGISCHEM_2019_2020_29082020160605_29082020170002.zip,AEGISLOG,Aegis Logistics Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14726_AEGISCHEM_2018_2019_05072019173818_05072019180013.zip,AEGISLOG,Aegis Logistics Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13200_AEGISCHEM_2017_2018_24082018144447.zip,AEGISLOG,Aegis Logistics Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11054_AEGISCHEM_2016_2017_11082017143626.zip,AEGISLOG,Aegis Logistics Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9278_AEGISCHEM_2015_2016_09082016150158.zip,AEGISLOG,Aegis Logistics Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6526_AEGISCHEM_2014_2015_16072015160236.zip,AEGISLOG,Aegis Logistics Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3682_AEGISCHEM_2013_2014_08072014122019.zip,AEGISLOG,Aegis Logistics Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_458_AEGISCHEM_2012_2013_11072013165734.zip,AEGISLOG,Aegis Logistics Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2278_AEGISCHEM_2011_2012_14102013200006.zip,AEGISLOG,Aegis Logistics Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_AEGISCHEM_2010_2011_21072011115256.zip,AEGISLOG,Aegis Logistics Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AEGISCHEM_2009_2010_18082010121500.zip,AEGISLOG,Aegis Logistics Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24118_AEROFLEX_2023_2024_1106202414494.pdf,AEROFLEX,Aeroflex Industries Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24971_AETHER_2023_2024_16082024174222.pdf,AETHER,Aether Industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_21924_AETHER_2022_2023_25052023182749_05252023190001.zip,AETHER,Aether Industries Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21444_AETHER_2021_2022_06092022112424_09062022120004.zip,AETHER,Aether Industries Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25342_AFFLE_2023_2024_30082024191334.pdf,AFFLE,Affle (India) Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23034_AFFLE_2022_2023_29082023113501_08292023120011.zip,AFFLE,Affle (India) Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20933_AFFLE_2021_2022_29082022171133_08292022180009.zip,AFFLE,Affle (India) Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19888_AFFLE_2020_2021_17122021140408_12172021150002.zip,AFFLE,Affle (India) Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17051_AFFLE_2019_2020_31082020234502_01092020070002.zip,AFFLE,Affle (India) Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25800_AFIL_2023_2024_05092024144547.pdf,AFIL,Akme Fintrade (India) Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25020_AGARIND_2023_2024_20082024172722.pdf,AGARIND,Agarwal Industrial Corporation Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22887_AGARIND_2022_2023_23082023160449_08232023170005.zip,AGARIND,Agarwal Industrial Corporation Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21589_AGARIND_2021_2022_07092022160847_09072022170043.zip,AGARIND,Agarwal Industrial Corporation Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19507_AGARIND_2020_2021_06092021182003_09062021190017.zip,AGARIND,Agarwal Industrial Corporation Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17434_AGARIND_2019_2020_05092020202003_05092020210001.zip,AGARIND,Agarwal Industrial Corporation Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15841_AGARIND_2018_2019_05092019204639_05092019210012.zip,AGARIND,Agarwal Industrial Corporation Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14273_AGARIND_2017_2018_13102018141629.zip,AGARIND,Agarwal Industrial Corporation Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11965_AGARIND_2016_2017_04102017160822.zip,AGARIND,Agarwal Industrial Corporation Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10608_AGARIND_2015_2016_25102016130002.zip,AGARIND,Agarwal Industrial Corporation Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_8166_AGARIND_2014_2015_14092015092445.zip,AGARIND,Agarwal Industrial Corporation Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5133_AGARIND_2013_2014_09092014151749.zip,AGARIND,Agarwal Industrial Corporation Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25202_AGI_2023_2024_2708202420934.pdf,AGI,AGI Greenpac Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20973_AGI_2021_2022_30082022180304_08302022190001.zip,AGI,AGI Greenpac Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19084_HSIL_2020_2021_31082021182726_08312021190005.zip,AGI,AGI Greenpac Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16931_HSIL_2019_2020_28082020123815_28082020130004.zip,AGI,AGI Greenpac Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15151_HSIL_2018_2019_07082019175934.zip,AGI,AGI Greenpac Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13388_HSIL_2017_2018_10092018120500.zip,AGI,AGI Greenpac Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11115_HSIL_2016_2017_17082017124425.zip,AGI,AGI Greenpac Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9613_HSIL_2015_2016_21092016110915.zip,AGI,AGI Greenpac Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7397_HSIL_2014_2015_31082015112850.zip,AGI,AGI Greenpac Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4816_HSIL_2013_2014_03092014110704.zip,AGI,AGI Greenpac Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1535_HSIL_2012_2013_06092013153031.zip,AGI,AGI Greenpac Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_HSIL_2011_2012_18092012104330.zip,AGI,AGI Greenpac Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_HSIL_2010_2011_09092011041313.zip,AGI,AGI Greenpac Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_HSIL_2009_2010_01072011103737.zip,AGI,AGI Greenpac Limited
,2008 - 2009,https://nsearchives.nseindia.com/annual_reports/AR_HSIL_2008_2009_03092009141000.zip,AGI,AGI Greenpac Limited
,2007 - 2008,https://nsearchives.nseindia.com/annual_reports/AR_HSIL_2007_2008_28082009112500.zip,AGI,AGI Greenpac Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_26219_AGIIL_2023_2024_09092024142442.pdf,AGIIL,Agi Infra Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25413_AGRITECH_2023_2024_02092024151746.pdf,AGRITECH,Agri-Tech (India) Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22046_AGRITECH_2022_2023_21062023164749_06212023170003.zip,AGRITECH,Agri-Tech (India) Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20003_AGRITECH_2021_2022_04062022165901_06042022170004.zip,AGRITECH,Agri-Tech (India) Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18305_AGRITECH_2020_2021_06072021173614_06072021180009.zip,AGRITECH,Agri-Tech (India) Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16286_AGRITECH_2019_2020_09062020162752_09062020170002.zip,AGRITECH,Agri-Tech (India) Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14823_AGRITECH_2018_2019_11072019170350_11072019180003.zip,AGRITECH,Agri-Tech (India) Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12919_AGRITECH_2017_2018_10082018122024.zip,AGRITECH,Agri-Tech (India) Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11325_AGRITECH_2016_2017_08092017113837.zip,AGRITECH,Agri-Tech (India) Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9241_AGRITECH_2015_2016_08082016103419.zip,AGRITECH,Agri-Tech (India) Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6800_AGRITECH_2014_2015_28072015150008.zip,AGRITECH,Agri-Tech (India) Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3349_AGRITECH_2013_2014_05062014090027.zip,AGRITECH,Agri-Tech (India) Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25892_AGROPHOS_2023_2024_05092024191720.pdf,AGROPHOS,Agro Phos India Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23654_AGROPHOS_2022_2023_06092023174245_09062023180025.zip,AGROPHOS,Agro Phos India Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21539_AGROPHOS_2021_2022_06092022193052_09062022200028.zip,AGROPHOS,Agro Phos India Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19355_AGROPHOS_2020_2021_04092021164142_09042021170007.zip,AGROPHOS,Agro Phos India Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17544_AGROPHOS_2019_2020_07092020184103_07092020190014.zip,AGROPHOS,Agro Phos India Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_16222_AGROPHOS_2018_2019_18032020124252_18032020130004.zip,AGROPHOS,Agro Phos India Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25751_AGSTRA_2023_2024_0409202421049.pdf,AGSTRA,AGS Transact Technologies Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23304_AGSTRA_2022_2023_02092023192037.zip,AGSTRA,AGS Transact Technologies Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20663_AGSTRA_2021_2022_08082022153932.zip,AGSTRA,AGS Transact Technologies Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24307_AHL_2023_2024_0407202419143.pdf,AHL,Abans Holdings Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23770_AHL_2022_2023_07092023173409_09072023180026.zip,AHL,Abans Holdings Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25850_AHLADA_2023_2024_05092024174348.pdf,AHLADA,Ahlada Engineers Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23660_AHLADA_2022_2023_06092023175912_09062023180019.zip,AHLADA,Ahlada Engineers Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21706_AHLADA_2021_2022_08092022155407_09082022160005.zip,AHLADA,Ahlada Engineers Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19593_AHLADA_2020_2021_07092021161237_09072021170010.zip,AHLADA,Ahlada Engineers Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25030_AHLEAST_2023_2024_2108202412329.pdf,AHLEAST,Asian Hotels (East) Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22811_AHLEAST_2022_2023_18082023175716_08182023180003.zip,AHLEAST,Asian Hotels (East) Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21339_AHLEAST_2021_2022_05092022154255.zip,AHLEAST,Asian Hotels (East) Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18978_AHLEAST_2020_2021_27082021190057.zip,AHLEAST,Asian Hotels (East) Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17409_AHLEAST_2019_2020_05092020175758_05092020180013.zip,AHLEAST,Asian Hotels (East) Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14799_AHLEAST_2018_2019_09072019193138_09072019200014.zip,AHLEAST,Asian Hotels (East) Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13245_AHLEAST_2017_2018_29082018133614.zip,AHLEAST,Asian Hotels (East) Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_10936_AHLEAST_2016_2017_02082017162813.zip,AHLEAST,Asian Hotels (East) Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9437_AHLEAST_2015_2016_09092016134024.zip,AHLEAST,Asian Hotels (East) Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6369_AHLEAST_2014_2015_08072015175614.zip,AHLEAST,Asian Hotels (East) Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3683_AHLEAST_2013_2014_08072014122250.zip,AHLEAST,Asian Hotels (East) Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_540_AHLEAST_2012_2013_16072013134304.zip,AHLEAST,Asian Hotels (East) Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_AHLEAST_2011_2012_25062012121153.zip,AHLEAST,Asian Hotels (East) Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_AHLEAST_2010_2011_05082011123401.zip,AHLEAST,Asian Hotels (East) Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25516_AHLUCONT_2023_2024_03092024125014.pdf,AHLUCONT,Ahluwalia Contracts (India) Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23487_AHLUCONT_2022_2023_05092023144843_09052023150015.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21814_AHLUCONT_2021_2022_29092022115240.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19086_AHLUCONT_2020_2021_31082021183047_08312021190020.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17277_AHLUCONT_2019_2020_04092020170712.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_16066_AHLUCONT_2018_2019_27092019122904_27092019130009.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13600_AHLUCONT_2017_2018_26092018124328.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12306_AHLUCONT_2016_2017_01112017112806.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10335_AHLUCONT_2015_2016_05102016212424.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7931_AHLUCONT_2014_2015_08092015105154.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5135_AHLUCONT_2013_2014_09092014152035.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1552_AHLUCONT_2012_2013_10092013115537.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2318_AHLUCONT_2011_2012_14102013200014.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AHLUCONT_2009_2010_06042011100505.zip,AHLUCONT,Ahluwalia Contracts (India) Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24954_AIAENG_2023_2024_14082024192723.pdf,AIAENG,AIA Engineering Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22929_AIAENG_2022_2023_24082023200450_08242023210001.zip,AIAENG,AIA Engineering Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20731_AIAENG_2021_2022_17082022182407_08172022190002.zip,AIAENG,AIA Engineering Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18688_AIAENG_2020_2021_10082021171633_10082021180003.zip,AIAENG,AIA Engineering Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16921_AIAENG_2019_2020_27082020164254_27082020180005.zip,AIAENG,AIA Engineering Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14890_AIAENG_2018_2019_15072019184246_15072019190005.zip,AIAENG,AIA Engineering Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12939_AIAENG_2017_2018_10082018162828.zip,AIAENG,AIA Engineering Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11110_AIAENG_2016_2017_17082017105812.zip,AIAENG,AIA Engineering Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9371_AIAENG_2015_2016_16082016131702.zip,AIAENG,AIA Engineering Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7241_AIAENG_2014_2015_26082015123711.zip,AIAENG,AIA Engineering Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4307_AIAENG_2013_2014_14082014101331.zip,AIAENG,AIA Engineering Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_799_AIAENG_2012_2013_31072013183942.zip,AIAENG,AIA Engineering Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2628_AIAENG_2011_2012_22102013160017.zip,AIAENG,AIA Engineering Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_AIAENG_2010_2011_18072011150000.zip,AIAENG,AIA Engineering Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AIAENG_2009_2010_09092010120000.zip,AIAENG,AIA Engineering Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25918_AIIL_2023_2024_0509202421720.pdf,AIIL,Authum Investment & Infrastructure Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25707_AIRAN_2023_2024_04092024182435.pdf,AIRAN,Airan Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23371_AIRAN_2022_2023_04092023162029_09042023170033.zip,AIRAN,Airan Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21016_AIRAN_2021_2022_01092022161909_09012022170009.zip,AIRAN,Airan Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19167_AIRAN_2020_2021_02092021143545_09022021150007.zip,AIRAN,Airan Limited
